Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,isfraud
85817,,1,0,1,0,0,0,0,18,1
36188,,1,0,1,0,0,0,0,18,1
42248,,2,0,2,0,0,0,0,18,1
5775,,0,28,28,2,0.9375,0.966667,0,330,1
92321,,1,0,1,0,0,0,0,330,1
54908,,1,0,1,0,0,0,0,330,1
14502,,1,0,1,0,0,0,0,330,1
73393,,1,0,1,0,0,0,0,330,1
71246,,1,0,1,0,0,0,0,330,1
2624,,1,0,1,0,0,0,0,330,1
70966,,1,0,1,0,0,0,0,330,1
38471,,1,0,1,0,0,0,0,330,1
7659,,2,0,2,0,0,0,0,330,1
94433,,2,0,2,0,0,0,0,330,1
44270,,1,0,1,0,0,0,0,330,1
49425,,1,0,1,0,0,0,0,330,1
79873,,1,0,1,0,0,0,0,330,1
78290,,1,0,1,0,0,0,0,330,1
23937,,1,1,2,1,1,1,1,330,1
33459,,1,0,1,0,0,0,0,330,1
77598,,1,0,1,0,0,0,0,330,1
56198,,1,0,1,0,0,0,0,330,1
16045,,1,0,1,0,0,0,0,330,1
41280,,1,0,1,0,0,0,0,330,1
661,,1,1,2,1,1,1,1,330,1
3093,,1,0,1,0,0,0,0,330,1
20522,,1,0,1,0,0,0,0,330,1
67713,,1,0,1,0,0,0,0,330,1
75380,,1,0,1,0,0,0,0,330,1
10605,,1,0,1,0,0,0,0,330,1
73782,,1,0,1,0,0,0,0,330,1
28808,,1,0,1,0,0,0,0,330,1
90112,,2,30,32,2,0.941176,0.96875,96,500,1
19014,,1,0,1,0,0,0,0,500,1
59291,,2,0,2,0,0,0,0,500,1
69853,,1,0,1,0,0,0,0,500,1
21673,,1,0,1,0,0,0,0,500,1
71496,,1,0,1,0,0,0,0,500,1
13894,,1,0,1,0,0,0,0,500,1
84101,,1,1,2,1,1,1,4,500,1
89518,,1,0,1,0,0,0,0,500,1
50700,,1,0,1,0,0,0,0,500,1
74161,,1,0,1,0,0,0,0,500,1
53162,,1,0,1,0,0,0,0,500,1
6398,,1,0,1,0,0,0,0,500,1
77382,,1,0,1,0,0,0,0,500,1
33681,,1,0,1,0,0,0,0,500,1
21975,,1,0,1,0,0,0,0,500,1
27851,,1,0,1,0,0,0,0,500,1
91705,,1,0,1,0,0,0,0,500,1
17476,,1,0,1,0,0,0,0,500,1
20067,,1,0,1,0,0,0,0,500,1
60544,,1,0,1,0,0,0,0,500,1
95528,,1,0,1,0,0,0,0,500,1
75260,,1,0,1,0,0,0,0,500,1
19186,,1,0,1,0,0,0,0,500,1
30083,,1,0,1,0,0,0,0,500,1
78454,,1,0,1,0,0,0,0,500,1
14206,,1,0,1,0,0,0,0,500,1
65622,,1,0,1,0,0,0,0,500,1
31492,,1,0,1,0,0,0,0,500,1
2083,,0,3,3,1,1,1,0,10,1
37128,,2,0,2,0,0,0,0,10,1
27350,,1,0,1,0,0,0,0,10,1
44424,,1,0,1,0,0,0,0,10,1
89943,,1,26,27,2,0.933333,0.964286,112,358,1
79309,,1,0,1,0,0,0,0,358,1
86905,,1,0,1,0,0,0,0,358,1
65010,,1,0,1,0,0,0,0,358,1
72462,,1,0,1,0,0,0,0,358,1
76010,,1,0,1,0,0,0,0,358,1
14985,,1,0,1,0,0,0,0,358,1
51774,,2,0,2,0,0,0,0,358,1
46343,,1,0,1,0,0,0,0,358,1
22393,,1,0,1,0,0,0,0,358,1
28466,,1,0,1,0,0,0,0,358,1
9190,,2,0,2,0,0,0,0,358,1
5485,,1,0,1,0,0,0,0,358,1
65497,,1,0,1,0,0,0,0,358,1
41940,,2,0,2,0,0,0,0,358,1
74386,,1,0,1,0,0,0,0,358,1
89530,,1,0,1,0,0,0,0,358,1
37556,,1,1,2,1,1,1,5,358,1
52763,,1,0,1,0,0,0,0,358,1
5807,,1,0,1,0,0,0,0,358,1
18168,,1,0,1,0,0,0,0,358,1
90790,,1,0,1,0,0,0,0,358,1
45246,,1,0,1,0,0,0,0,358,1
20698,,1,0,1,0,0,0,0,358,1
93101,,1,0,1,0,0,0,0,358,1
47390,,1,25,26,6,0.589286,0.831818,33,102,1
17139,,1,0,1,0,0,0,0,102,1
86430,,1,0,1,0,0,0,0,102,1
48181,,1,0,1,0,0,0,0,102,1
76893,,1,0,1,0,0,0,0,102,1
91983,,1,0,1,0,0,0,0,102,1
93291,,1,0,1,0,0,0,0,102,1
60124,,1,0,1,0,0,0,0,102,1
49748,,1,0,1,0,0,0,0,102,1
33684,,1,2,3,5,0.347826,0.497917,16,102,1
45545,,1,0,1,0,0,0,0,102,1
97176,,1,0,1,0,0,0,0,102,1
44779,,1,0,1,0,0,0,0,102,1
93048,,1,0,1,0,0,0,0,102,1
38900,,1,0,1,0,0,0,0,102,1
3367,,1,0,1,0,0,0,0,102,1
94460,,1,0,1,0,0,0,0,102,1
59364,,1,0,1,0,0,0,0,102,1
5549,,1,0,1,0,0,0,0,102,1
51314,,1,0,1,0,0,0,0,102,1
25971,,1,0,1,0,0,0,0,102,1
85383,,1,0,1,0,0,0,0,102,1
83221,,1,0,1,0,0,0,0,102,1
57669,,1,0,1,0,0,0,0,102,1
13988,,1,0,1,0,0,0,0,102,1
42713,,1,0,1,0,0,0,0,102,1
43957,,0,28,28,4,0.734694,0.868056,0,346,1
1408,,1,0,1,0,0,0,0,346,1
85994,,1,0,1,0,0,0,0,346,1
67112,,1,0,1,0,0,0,0,346,1
46210,,1,0,1,0,0,0,0,346,1
68503,,1,0,1,0,0,0,0,346,1
75513,,2,0,2,0,0,0,0,346,1
24806,,2,2,4,3,0.555556,0.666667,10,346,1
39128,,1,0,1,0,0,0,0,346,1
87300,,1,0,1,0,0,0,0,346,1
85187,,1,0,1,0,0,0,0,346,1
60024,,1,0,1,0,0,0,0,346,1
7354,,1,0,1,0,0,0,0,346,1
5127,,2,1,3,1,1,1,3,346,1
68641,,1,0,1,0,0,0,0,346,1
11451,,1,0,1,0,0,0,0,346,1
2744,,1,0,1,0,0,0,0,346,1
95429,,1,0,1,0,0,0,0,346,1
27634,,1,0,1,0,0,0,0,346,1
96213,,1,1,2,2,0.666667,0.75,2,346,1
75147,,1,0,1,0,0,0,0,346,1
74512,,1,0,1,0,0,0,0,346,1
58597,,1,0,1,0,0,0,0,346,1
98852,,1,0,1,0,0,0,0,346,1
41925,,1,0,1,0,0,0,0,346,1
72373,,1,0,1,0,0,0,0,346,1
7099,,1,0,1,0,0,0,0,346,1
49089,,1,0,1,0,0,0,0,346,1
63966,,1,0,1,0,0,0,0,346,1
75238,,1,22,23,4,0.464286,0.61859,52,358,1
68882,,1,0,1,0,0,0,0,358,1
97904,,1,0,1,0,0,0,0,358,1
32377,,1,0,1,0,0,0,0,358,1
99874,,1,0,1,0,0,0,0,358,1
82913,,1,0,1,0,0,0,0,358,1
79927,,1,0,1,0,0,0,0,358,1
81003,,1,0,1,0,0,0,0,358,1
61370,,1,0,1,0,0,0,0,358,1
8106,,2,1,3,3,0.491525,0.505747,87,358,1
99620,,1,0,1,0,0,0,0,358,1
29518,,1,0,1,0,0,0,0,358,1
46312,,1,0,1,0,0,0,0,358,1
90713,,1,0,1,0,0,0,0,358,1
84460,,1,1,2,1,1,1,2,358,1
95853,,1,0,1,0,0,0,0,358,1
70512,,1,0,1,0,0,0,0,358,1
22741,,1,0,1,0,0,0,0,358,1
71502,,1,0,1,0,0,0,0,358,1
28812,,1,0,1,0,0,0,0,358,1
87815,,1,0,1,0,0,0,0,358,1
34566,,1,0,1,0,0,0,0,358,1
4226,,1,0,1,0,0,0,0,358,1
15842,,0,8,8,1,1,1,0,6,1
99501,,1,0,1,0,0,0,0,6,1
98821,,1,0,1,0,0,0,0,6,1
12768,,1,0,1,0,0,0,0,6,1
96636,,1,0,1,0,0,0,0,6,1
32259,,1,0,1,0,0,0,0,6,1
55315,,1,0,1,0,0,0,0,6,1
26713,,1,0,1,0,0,0,0,6,1
27145,,1,0,1,0,0,0,0,6,1
25283,,1,3,4,2,0.8,0.875,8,905,1
77948,,1,0,1,0,0,0,0,905,1
48983,,1,0,1,0,0,0,0,905,1
90857,,1,1,2,1,1,1,3,905,1
43979,,2,21,23,6,0.566038,0.799444,90,375,1
39201,,1,0,1,0,0,0,0,375,1
1999,,1,0,1,0,0,0,0,375,1
92317,,1,0,1,0,0,0,0,375,1
71549,,1,0,1,0,0,0,0,375,1
17194,,1,0,1,0,0,0,0,375,1
25387,,1,0,1,0,0,0,0,375,1
26663,,1,1,2,2,0.666667,0.75,8,375,1
71326,,1,0,1,0,0,0,0,375,1
67029,,1,0,1,0,0,0,0,375,1
904,,1,0,1,0,0,0,0,375,1
1627,,1,0,1,0,0,0,0,375,1
12419,,1,0,1,0,0,0,0,375,1
7390,,1,0,1,0,0,0,0,375,1
28374,,1,1,2,5,0.315789,0.422222,24,375,1
18861,,1,1,2,1,1,1,4,375,1
97412,,2,0,2,0,0,0,0,375,1
3731,,1,0,1,0,0,0,0,375,1
47995,,1,0,1,0,0,0,0,375,1
55808,,1,0,1,0,0,0,0,375,1
81052,,2,0,2,0,0,0,0,375,1
28967,,2,0,2,0,0,0,0,375,1
88716,,0,12,12,1,1,1,0,7,1
54476,,1,0,1,0,0,0,0,7,1
9612,,1,0,1,0,0,0,0,7,1
38749,,1,0,1,0,0,0,0,7,1
15839,,1,0,1,0,0,0,0,7,1
22627,,1,0,1,0,0,0,0,7,1
10502,,1,0,1,0,0,0,0,7,1
12520,,1,0,1,0,0,0,0,7,1
46383,,1,0,1,0,0,0,0,7,1
24411,,1,0,1,0,0,0,0,7,1
61712,,1,0,1,0,0,0,0,7,1
76646,,1,0,1,0,0,0,0,7,1
83525,,1,0,1,0,0,0,0,7,1
4269,,0,13,13,3,0.8,0.895833,0,360,1
44516,,2,1,3,1,1,1,2,360,1
80443,,1,0,1,0,0,0,0,360,1
32081,,1,0,1,0,0,0,0,360,1
40774,,1,0,1,0,0,0,0,360,1
17888,,1,0,1,0,0,0,0,360,1
59238,,1,0,1,0,0,0,0,360,1
35107,,1,0,1,0,0,0,0,360,1
26762,,1,0,1,0,0,0,0,360,1
1332,,1,0,1,0,0,0,0,360,1
24054,,1,1,2,2,0.666667,0.75,2,360,1
80409,,1,0,1,0,0,0,0,360,1
80968,,1,0,1,0,0,0,0,360,1
32413,,1,0,1,0,0,0,0,360,1
66592,,0,20,20,15,0.264706,0.532899,0,48,1
38288,,1,0,1,0,0,0,0,48,1
58911,,1,0,1,0,0,0,0,48,1
21404,,1,0,1,0,0,0,0,48,1
39424,,1,0,1,0,0,0,0,48,1
83303,,1,0,1,0,0,0,0,48,1
65161,,1,0,1,0,0,0,0,48,1
59193,,1,0,1,0,0,0,0,48,1
74731,,1,1,2,14,0.226667,0.379248,34,72,1
10705,,1,0,1,0,0,0,0,48,1
86062,,1,0,1,0,0,0,0,48,1
56901,,1,0,1,0,0,0,0,48,1
22485,,1,0,1,0,0,0,0,48,1
73199,,1,0,1,0,0,0,0,48,1
89718,,1,0,1,0,0,0,0,48,1
26242,,1,0,1,0,0,0,0,48,1
63960,,2,0,2,0,0,0,0,48,1
17583,,1,0,1,0,0,0,0,48,1
74953,,1,0,1,0,0,0,0,48,1
96307,,1,0,1,0,0,0,0,48,1
49284,,3,0,3,0,0,0,0,48,1
6831,,2,30,32,1,1,1,120,395,1
61525,,1,0,1,0,0,0,0,395,1
6509,,1,0,1,0,0,0,0,395,1
25749,,1,0,1,0,0,0,0,395,1
12678,,1,0,1,0,0,0,0,395,1
83534,,1,0,1,0,0,0,0,395,1
97486,,1,0,1,0,0,0,0,395,1
34267,,1,0,1,0,0,0,0,395,1
31468,,1,0,1,0,0,0,0,395,1
66911,,1,0,1,0,0,0,0,395,1
87985,,1,0,1,0,0,0,0,395,1
93290,,1,0,1,0,0,0,0,395,1
70201,,1,0,1,0,0,0,0,395,1
85226,,1,0,1,0,0,0,0,395,1
66323,,1,0,1,0,0,0,0,395,1
59034,,1,0,1,0,0,0,0,395,1
10344,,1,0,1,0,0,0,0,395,1
92609,,1,0,1,0,0,0,0,395,1
73167,,2,0,2,0,0,0,0,395,1
74852,,1,0,1,0,0,0,0,395,1
76711,,1,0,1,0,0,0,0,395,1
17214,,1,0,1,0,0,0,0,395,1
24131,,1,0,1,0,0,0,0,395,1
87116,,1,0,1,0,0,0,0,395,1
69149,,1,0,1,0,0,0,0,395,1
91594,,1,0,1,0,0,0,0,395,1
91212,,1,0,1,0,0,0,0,395,1
55809,,1,0,1,0,0,0,0,395,1
49801,,1,0,1,0,0,0,0,395,1
49786,,1,0,1,0,0,0,0,395,1
197,,1,11,12,2,0.923077,0.958333,12,500,1
96019,,1,0,1,0,0,0,0,500,1
3557,,1,1,2,1,1,1,2,500,1
19671,,1,0,1,0,0,0,0,500,1
33496,,1,0,1,0,0,0,0,500,1
58350,,1,0,1,0,0,0,0,500,1
18428,,1,0,1,0,0,0,0,500,1
65184,,1,0,1,0,0,0,0,500,1
64837,,1,0,1,0,0,0,0,500,1
57447,,1,0,1,0,0,0,0,500,1
98239,,1,0,1,0,0,0,0,500,1
26602,,1,0,1,0,0,0,0,500,1
52396,,1,20,21,3,0.851852,0.927536,23,610,1
33746,,2,0,2,0,0,0,0,610,1
92485,,2,0,2,0,0,0,0,610,1
71695,,1,0,1,0,0,0,0,610,1
26120,,1,0,1,0,0,0,0,610,1
62227,,1,0,1,0,0,0,0,610,1
53491,,1,0,1,0,0,0,0,610,1
22058,,1,0,1,0,0,0,0,610,1
48895,,1,0,1,0,0,0,0,610,1
63805,,1,0,1,0,0,0,0,610,1
19286,,1,0,1,0,0,0,0,610,1
25443,,1,0,1,0,0,0,0,610,1
48858,,1,0,1,0,0,0,0,610,1
61810,,1,1,2,1,1,1,2,610,1
96701,,1,0,1,0,0,0,0,610,1
92446,,1,0,1,0,0,0,0,610,1
53901,,1,0,1,0,0,0,0,610,1
18074,,1,0,1,0,0,0,0,610,1
72534,,1,0,1,0,0,0,0,610,1
40831,,1,0,1,0,0,0,0,610,1
52733,,2,1,3,2,0.666667,0.75,6,610,1
92977,,0,27,27,1,1,1,0,574,1
20799,,1,0,1,0,0,0,0,574,1
40354,,1,0,1,0,0,0,0,574,1
5243,,1,0,1,0,0,0,0,574,1
44191,,1,0,1,0,0,0,0,574,1
923,,1,0,1,0,0,0,0,574,1
44460,,1,0,1,0,0,0,0,574,1
93888,,1,0,1,0,0,0,0,574,1
36422,,1,0,1,0,0,0,0,574,1
9951,,1,0,1,0,0,0,0,574,1
33463,,1,0,1,0,0,0,0,574,1
80303,,1,0,1,0,0,0,0,574,1
73148,,1,0,1,0,0,0,0,574,1
77607,,1,0,1,0,0,0,0,574,1
1773,,1,0,1,0,0,0,0,574,1
15475,,1,0,1,0,0,0,0,574,1
63951,,1,0,1,0,0,0,0,574,1
69838,,1,0,1,0,0,0,0,574,1
90526,,1,0,1,0,0,0,0,574,1
8985,,1,0,1,0,0,0,0,574,1
64549,,1,0,1,0,0,0,0,574,1
54302,,1,0,1,0,0,0,0,574,1
63903,,1,0,1,0,0,0,0,574,1
54560,,1,0,1,0,0,0,0,574,1
66308,,1,0,1,0,0,0,0,574,1
74830,,1,0,1,0,0,0,0,574,1
77637,,1,0,1,0,0,0,0,574,1
35527,,0,13,13,1,1,1,0,106,1
14148,,1,0,1,0,0,0,0,106,1
29271,,1,0,1,0,0,0,0,106,1
87039,,1,0,1,0,0,0,0,106,1
14025,,1,0,1,0,0,0,0,106,1
33205,,1,0,1,0,0,0,0,106,1
54568,,1,0,1,0,0,0,0,106,1
80169,,1,0,1,0,0,0,0,106,1
40178,,1,0,1,0,0,0,0,106,1
30908,,1,0,1,0,0,0,0,106,1
54822,,1,0,1,0,0,0,0,106,1
95899,,1,0,1,0,0,0,0,106,1
95706,,1,0,1,0,0,0,0,106,1
65840,,2,22,24,3,0.83871,0.916667,78,10,1
92970,,1,0,1,0,0,0,0,10,1
68468,,1,0,1,0,0,0,0,10,1
63651,,1,0,1,0,0,0,0,10,1
37381,,1,0,1,0,0,0,0,10,1
47702,,1,0,1,0,0,0,0,10,1
78556,,1,0,1,0,0,0,0,10,1
49446,,1,0,1,0,0,0,0,10,1
96876,,1,0,1,0,0,0,0,10,1
34947,,1,1,2,2,0.666667,0.75,8,10,1
23838,,1,0,1,0,0,0,0,10,1
2881,,1,0,1,0,0,0,0,10,1
23471,,1,0,1,0,0,0,0,10,1
94492,,1,0,1,0,0,0,0,10,1
26777,,1,0,1,0,0,0,0,10,1
99862,,1,0,1,0,0,0,0,10,1
58332,,1,0,1,0,0,0,0,10,1
75817,,0,3,3,1,1,1,0,8,1
93524,,1,0,1,0,0,0,0,8,1
20940,,1,0,1,0,0,0,0,8,1
14027,,1,0,1,0,0,0,0,8,1
81146,,0,14,14,1,1,1,0,659,1
50411,,1,0,1,0,0,0,0,659,1
30237,,1,0,1,0,0,0,0,659,1
96354,,1,0,1,0,0,0,0,659,1
48843,,1,0,1,0,0,0,0,659,1
72735,,1,0,1,0,0,0,0,659,1
37517,,1,0,1,0,0,0,0,659,1
14488,,1,0,1,0,0,0,0,659,1
7438,,1,0,1,0,0,0,0,659,1
20016,,1,0,1,0,0,0,0,659,1
62096,,1,0,1,0,0,0,0,659,1
63603,,1,0,1,0,0,0,0,659,1
30403,,1,0,1,0,0,0,0,659,1
85519,,1,0,1,0,0,0,0,659,1
57851,,0,20,20,5,0.694444,0.871333,0,500,1
63548,,1,0,1,0,0,0,0,500,1
19375,,1,0,1,0,0,0,0,500,1
37894,,1,0,1,0,0,0,0,500,1
79998,,2,0,2,0,0,0,0,500,1
32265,,1,0,1,0,0,0,0,500,1
14041,,1,0,1,0,0,0,0,500,1
94725,,1,0,1,0,0,0,0,500,1
67859,,1,0,1,0,0,0,0,500,1
4795,,1,0,1,0,0,0,0,500,1
62589,,1,0,1,0,0,0,0,500,1
66012,,1,0,1,0,0,0,0,500,1
42119,,1,0,1,0,0,0,0,500,1
27467,,1,0,1,0,0,0,0,500,1
37988,,1,0,1,0,0,0,0,500,1
86796,,1,0,1,0,0,0,0,500,1
5248,,1,0,1,0,0,0,0,500,1
97292,,1,0,1,0,0,0,0,500,1
73056,,1,1,2,4,0.4,0.520833,4,500,1
40706,,1,1,2,1,1,1,1,500,1
93478,,0,14,14,20,0.158672,0.447622,0,20,1
58756,,1,0,1,0,0,0,0,20,1
52627,,1,0,1,0,0,0,0,20,1
1927,,1,1,2,1,1,1,1,20,1
4458,,1,0,1,0,0,0,0,20,1
24635,,1,0,1,0,0,0,0,20,1
63120,,1,0,1,0,0,0,0,20,1
966,,1,0,1,0,0,0,0,20,1
13815,,1,1,2,19,0.123348,0.230446,28,20,1
42745,,2,0,2,0,0,0,0,20,1
74443,,1,0,1,0,0,0,0,20,1
87069,,1,0,1,0,0,0,0,20,1
8676,,1,0,1,0,0,0,0,20,1
4769,,1,0,1,0,0,0,0,20,1
50227,,1,0,1,0,0,0,0,20,1
26189,,1,17,18,2,0.947368,0.972222,18,303,1
93737,,1,0,1,0,0,0,0,303,1
12912,,1,0,1,0,0,0,0,303,1
85129,,1,0,1,0,0,0,0,303,1
77803,,1,0,1,0,0,0,0,303,1
50949,,1,0,1,0,0,0,0,303,1
21995,,1,0,1,0,0,0,0,303,1
58618,,1,0,1,0,0,0,0,303,1
62888,,1,0,1,0,0,0,0,303,1
28403,,1,0,1,0,0,0,0,303,1
58064,,1,0,1,0,0,0,0,303,1
11789,,2,0,2,0,0,0,0,303,1
42428,,1,0,1,0,0,0,0,303,1
69687,,1,0,1,0,0,0,0,303,1
32548,,1,1,2,1,1,1,2,303,1
63998,,1,0,1,0,0,0,0,303,1
38077,,1,0,1,0,0,0,0,303,1
81310,,3,13,16,1,1,1,78,72,1
1205,,1,0,1,0,0,0,0,72,1
82156,,1,0,1,0,0,0,0,72,1
20189,,1,0,1,0,0,0,0,72,1
90224,,1,0,1,0,0,0,0,72,1
94450,,1,0,1,0,0,0,0,72,1
62448,,1,0,1,0,0,0,0,72,1
71370,,1,0,1,0,0,0,0,72,1
2206,,1,0,1,0,0,0,0,72,1
66386,,2,0,2,0,0,0,0,72,1
82427,,1,0,1,0,0,0,0,72,1
65273,,1,0,1,0,0,0,0,72,1
39376,,1,0,1,0,0,0,0,72,1
15092,,1,0,1,0,0,0,0,72,1
31402,,2,7,9,1,1,1,63,20,1
14938,,1,0,1,0,0,0,0,20,1
34915,,1,0,1,0,0,0,0,20,1
63749,,1,0,1,0,0,0,0,20,1
84491,,1,0,1,0,0,0,0,20,1
29185,,1,0,1,0,0,0,0,20,1
94983,,1,0,1,0,0,0,0,20,1
48100,,1,0,1,0,0,0,0,20,1
59864,,0,27,27,3,0.90625,0.95977,0,9,1
10768,,1,0,1,0,0,0,0,9,1
76078,,1,0,1,0,0,0,0,9,1
32628,,1,0,1,0,0,0,0,9,1
99123,,1,0,1,0,0,0,0,9,1
17313,,1,0,1,0,0,0,0,9,1
88873,,1,0,1,0,0,0,0,9,1
20122,,1,0,1,0,0,0,0,9,1
2901,,1,0,1,0,0,0,0,9,1
71560,,2,0,2,0,0,0,0,9,1
10247,,2,0,2,0,0,0,0,9,1
13891,,1,0,1,0,0,0,0,9,1
32784,,1,0,1,0,0,0,0,9,1
14958,,1,0,1,0,0,0,0,9,1
11720,,1,0,1,0,0,0,0,9,1
36597,,1,1,2,2,0.666667,0.75,2,9,1
85867,,1,0,1,0,0,0,0,9,1
78487,,1,0,1,0,0,0,0,9,1
14697,,1,0,1,0,0,0,0,9,1
70435,,1,0,1,0,0,0,0,9,1
25705,,1,0,1,0,0,0,0,9,1
28379,,1,0,1,0,0,0,0,9,1
11657,,1,0,1,0,0,0,0,9,1
30998,,1,0,1,0,0,0,0,9,1
46126,,2,0,2,0,0,0,0,9,1
55656,,1,0,1,0,0,0,0,9,1
94234,,1,0,1,0,0,0,0,9,1
75360,,1,0,1,0,0,0,0,9,1
90024,,1,28,29,23,0.164223,0.580077,56,43,1
72646,,1,1,2,1,1,1,2,113,1
12427,,1,0,1,0,0,0,0,43,1
37611,,1,0,1,0,0,0,0,43,1
20058,,1,0,1,0,0,0,0,43,1
63144,,1,1,2,2,0.666667,0.75,4,43,1
15971,,1,0,1,0,0,0,0,43,1
46298,,1,0,1,0,0,0,0,43,1
43039,,1,0,1,0,0,0,0,43,1
90222,,1,0,1,0,0,0,0,43,1
10842,,1,0,1,0,0,0,0,43,1
80111,,1,0,1,0,0,0,0,43,1
70561,,1,0,1,0,0,0,0,43,1
88250,,2,0,2,0,0,0,0,10,1
56092,,1,0,1,0,0,0,0,43,1
16499,,2,0,2,0,0,0,0,43,1
2557,,2,1,3,22,0.088968,0.167738,100,33,1
33666,,1,0,1,0,0,0,0,43,1
41903,,1,0,1,0,0,0,0,43,1
65571,,1,0,1,0,0,0,0,43,1
15967,,1,0,1,0,0,0,0,43,1
21114,,1,0,1,0,0,0,0,43,1
15638,,1,0,1,0,0,0,0,43,1
30266,,1,0,1,0,0,0,0,43,1
65245,,1,0,1,0,0,0,0,43,1
70705,,1,0,1,0,0,0,0,43,1
82703,,2,0,2,0,0,0,0,330,1
61777,,1,0,1,0,0,0,0,43,1
76795,,1,0,1,0,0,0,0,43,1
56845,,0,5,5,2,0.777778,0.857143,0,254,1
85927,,1,0,1,0,0,0,0,254,1
91490,,1,0,1,0,0,0,0,254,1
88149,,1,0,1,0,0,0,0,254,1
12004,,1,1,2,1,1,1,1,254,1
53139,,0,14,14,2,0.85,0.911765,0,375,1
40787,,1,0,1,0,0,0,0,375,1
54619,,1,0,1,0,0,0,0,375,1
75458,,1,0,1,0,0,0,0,375,1
53942,,1,0,1,0,0,0,0,375,1
13324,,1,1,2,1,1,1,1,375,1
58414,,1,0,1,0,0,0,0,375,1
95971,,1,0,1,0,0,0,0,375,1
47075,,1,0,1,0,0,0,0,375,1
82125,,1,0,1,0,0,0,0,375,1
4490,,2,0,2,0,0,0,0,375,1
52860,,1,0,1,0,0,0,0,375,1
57722,,1,1,2,1,1,1,1,375,1
81221,,2,1,3,1,1,1,2,375,1
45033,,1,0,1,0,0,0,0,375,1
60947,,0,9,9,4,0.619048,0.801282,0,500,1
48525,,1,0,1,0,0,0,0,500,1
28057,,1,0,1,0,0,0,0,500,1
58474,,1,0,1,0,0,0,0,500,1
55559,,1,0,1,0,0,0,0,500,1
93411,,1,0,1,0,0,0,0,500,1
52633,,1,0,1,0,0,0,0,500,1
79728,,1,1,2,3,0.5,0.583333,4,500,1
78184,,1,0,1,0,0,0,0,500,1
82961,,0,6,6,4,0.55,0.719697,0,358,1
93537,,1,1,2,3,0.5,0.583333,4,358,1
5205,,1,0,1,0,0,0,0,358,1
5147,,2,0,2,0,0,0,0,358,1
2366,,1,0,1,0,0,0,0,358,1
75484,,1,13,14,6,0.542857,0.786842,95,578,1
70870,,1,0,1,0,0,0,0,578,1
47565,,1,0,1,0,0,0,0,578,1
24493,,2,1,3,5,0.333333,0.456667,35,578,1
44287,,1,0,1,0,0,0,0,578,1
10468,,1,0,1,0,0,0,0,578,1
34003,,1,0,1,0,0,0,0,578,1
41502,,1,0,1,0,0,0,0,578,1
32127,,1,0,1,0,0,0,0,578,1
6368,,1,0,1,0,0,0,0,578,1
68017,,1,0,1,0,0,0,0,578,1
71103,,1,1,2,1,1,1,6,578,1
96371,,1,0,1,0,0,0,0,578,1
79792,,2,0,2,0,0,0,0,578,1
88091,,0,22,22,1,1,1,0,124,1
51639,,1,0,1,0,0,0,0,124,1
32653,,1,0,1,0,0,0,0,124,1
21977,,1,0,1,0,0,0,0,124,1
40210,,1,0,1,0,0,0,0,124,1
30966,,1,0,1,0,0,0,0,124,1
45040,,1,0,1,0,0,0,0,124,1
39268,,1,0,1,0,0,0,0,124,1
622,,3,0,3,0,0,0,0,124,1
5318,,1,0,1,0,0,0,0,124,1
96435,,1,0,1,0,0,0,0,124,1
94288,,1,0,1,0,0,0,0,124,1
66269,,1,0,1,0,0,0,0,124,1
32793,,1,0,1,0,0,0,0,124,1
70525,,1,0,1,0,0,0,0,124,1
34202,,1,0,1,0,0,0,0,124,1
74667,,1,0,1,0,0,0,0,124,1
90159,,1,0,1,0,0,0,0,124,1
14020,,1,0,1,0,0,0,0,124,1
18638,,1,0,1,0,0,0,0,124,1
70256,,1,0,1,0,0,0,0,124,1
1989,,1,0,1,0,0,0,0,124,1
50583,,1,0,1,0,0,0,0,124,1
35957,,1,5,6,3,0.7,0.833333,14,688,1
29654,,1,0,1,0,0,0,0,688,1
26086,,2,0,2,0,0,0,0,688,1
4199,,1,0,1,0,0,0,0,688,1
66529,,1,0,1,0,0,0,0,688,1
1330,,1,0,1,0,0,0,0,330,1
82207,,1,0,1,0,0,0,0,330,1
27928,,1,0,1,0,0,0,0,330,1
88856,,1,1,2,1,1,1,3,330,1
96791,,1,0,1,0,0,0,0,330,1
17166,,1,0,1,0,0,0,0,330,1
7299,,1,0,1,0,0,0,0,330,1
24815,,1,0,1,0,0,0,0,330,1
87378,,2,1,3,21,0.089347,0.15646,156,59,1
59873,,1,1,2,1,1,1,3,330,1
31299,,1,0,1,0,0,0,0,330,1
68418,,1,0,1,0,0,0,0,330,1
58916,,1,0,1,0,0,0,0,330,1
67799,,1,0,1,0,0,0,0,330,1
81085,,1,0,1,0,0,0,0,330,1
82888,,1,0,1,0,0,0,0,330,1
32261,,1,0,1,0,0,0,0,330,1
71621,,1,0,1,0,0,0,0,330,1
10019,,1,0,1,0,0,0,0,330,1
55805,,1,0,1,0,0,0,0,330,1
78110,,1,0,1,0,0,0,0,330,1
28762,,1,0,1,0,0,0,0,330,1
20794,,1,1,2,9,0.196078,0.299563,30,33,1
76086,,1,0,1,0,0,0,0,330,1
6166,,3,0,3,0,0,0,0,330,1
92026,,1,0,1,0,0,0,0,330,1
