typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
cash-in,52856,16132,73626175,2019-07-05 09:02:00,1,type1
cash-in,52856,44078,73626175,2019-06-05 13:27:00,1,type1
cash-in,4157,62109,153140819,2019-03-01 11:06:00,1,type1
cash-in,4157,71564,153140819,2019-05-01 08:20:00,1,type1
cash-in,4157,46229,153140819,2019-04-04 14:57:00,1,type1
cash-in,4157,13983,153140819,2019-05-02 11:57:00,1,type1
cash-in,4157,3068,153140819,2019-04-06 08:54:00,1,type1
cash-in,78025,30013,71147019,2019-05-25 11:31:00,1,type1
cash-in,78025,63322,71147020,2019-06-26 08:36:00,1,type1
cash-in,78025,80557,71147020,2019-03-23 15:30:00,1,type1
cash-in,78025,95282,71147020,2019-05-31 15:42:00,1,type1
cash-in,78025,16645,71147020,2019-02-22 08:32:00,1,type1
cash-in,78025,64684,71147020,2019-05-25 13:33:00,1,type1
cash-in,78025,62636,71147020,2019-07-20 14:32:00,1,type1
cash-in,78025,8105,71147020,2019-06-24 09:16:00,1,type1
cash-in,37013,48711,9956047,2019-04-01 10:59:00,1,type1
cash-in,37013,65718,9956047,2019-07-03 13:23:00,1,type1
cash-in,37013,84428,9956047,2019-06-16 08:14:00,1,type1
cash-in,37013,34355,9956047,2019-06-11 10:31:00,1,type1
cash-in,37013,36691,9956047,2019-05-05 09:11:00,1,type1
cash-in,37013,65979,9956047,2019-07-10 13:35:00,1,type1
cash-in,37013,16265,9956047,2019-04-13 10:03:00,1,type1
cash-in,37013,94924,9956047,2019-04-30 08:51:00,1,type1
cash-in,37013,49331,9956047,2019-03-24 15:58:00,1,type1
cash-in,37013,17328,9956047,2019-04-11 11:50:00,1,type1
cash-in,37013,24173,9956047,2019-04-22 08:44:00,1,type1
cash-in,37013,43261,9956047,2019-04-22 12:01:00,1,type1
cash-in,37013,68951,9956047,2019-05-29 08:02:00,1,type1
cash-in,37013,17039,9956047,2019-04-09 15:50:00,1,type1
cash-in,37013,83114,9956047,2019-05-24 12:45:00,1,type1
cash-in,37013,53464,9956047,2019-06-05 12:17:00,1,type1
cash-in,37013,48510,9956048,2019-06-14 11:09:00,1,type1
cash-in,37013,24008,9956048,2019-07-04 13:22:00,1,type1
cash-in,37013,70479,9956048,2019-03-09 13:13:00,1,type1
cash-in,37013,30015,9956048,2019-04-08 10:51:00,1,type1
cash-in,37013,33770,9956048,2019-03-24 10:13:00,1,type1
cash-in,37013,2920,9956048,2019-04-28 10:36:00,1,type1
cash-in,37013,41358,9956048,2019-02-21 10:28:00,1,type1
cash-in,37013,40764,9956048,2019-04-08 09:21:00,1,type1
cash-in,37013,37287,9956048,2019-02-21 15:53:00,1,type1
cash-in,23081,37346,154221652,2019-03-20 09:36:00,1,type1
cash-in,23081,91471,154221652,2019-03-04 15:17:00,1,type1
cash-in,23081,28927,154221653,2019-04-02 12:44:00,1,type1
cash-in,23081,45909,154221653,2019-02-26 11:58:00,1,type1
cash-in,95800,86274,77320987,2019-05-20 11:50:00,1,type1
cash-in,95800,89802,77320987,2019-05-10 08:43:00,1,type1
cash-in,95800,21249,77320988,2019-06-18 12:46:00,1,type1
cash-in,95800,15095,77320988,2019-06-10 14:22:00,1,type1
cash-in,34900,86069,39164055,2019-05-23 08:29:00,1,type1
cash-in,34900,96070,39164056,2019-06-16 15:31:00,1,type1
cash-in,34900,94089,39164056,2019-03-12 14:50:00,1,type1
cash-in,34900,73751,39164056,2019-06-05 09:38:00,1,type1
cash-in,34900,59759,39164056,2019-04-07 15:38:00,1,type1
cash-in,34900,74671,39164056,2019-05-15 08:28:00,1,type1
cash-in,34900,67203,39164056,2019-03-07 12:37:00,1,type1
cash-in,34900,94261,39164056,2019-06-21 08:55:00,1,type1
cash-in,34900,90762,39164056,2019-06-06 09:57:00,1,type1
cash-in,34900,7360,39164056,2019-06-03 11:37:00,1,type1
cash-in,34900,3987,39164056,2019-03-30 12:29:00,1,type1
cash-in,34900,91459,39164056,2019-03-12 10:33:00,1,type1
cash-in,52055,69514,30964843,2019-04-04 14:05:00,1,type1
cash-in,52055,4317,30964843,2019-03-08 08:50:00,1,type1
cash-in,52055,56182,30964843,2019-03-09 11:18:00,1,type1
cash-in,52055,56159,30964844,2019-03-20 10:14:00,1,type1
cash-in,52055,9935,30964844,2019-06-29 14:04:00,1,type1
cash-in,52055,12525,30964844,2019-04-25 09:44:00,1,type1
cash-in,52055,16540,30964844,2019-03-25 10:35:00,1,type1
cash-in,52055,39593,30964844,2019-06-20 08:45:00,1,type1
cash-in,52055,83169,30964844,2019-05-23 14:15:00,1,type1
cash-in,52055,82428,30964844,2019-06-17 11:41:00,1,type1
cash-in,52055,44774,30964844,2019-04-07 15:42:00,1,type1
cash-in,52055,96974,30964844,2019-06-22 12:31:00,1,type1
cash-in,26963,80727,284233461,2019-03-13 11:36:00,1,type1
cash-in,26963,37015,284233462,2019-03-27 14:46:00,1,type1
cash-in,26963,50148,284233462,2019-05-29 08:58:00,1,type1
cash-in,34820,37869,15661694,2019-03-08 11:09:00,1,type1
cash-in,34820,69340,15661694,2019-06-02 15:39:00,1,type1
cash-in,34820,86923,15661694,2019-05-03 09:18:00,1,type1
cash-in,34820,46485,15661694,2019-02-24 10:16:00,1,type1
cash-in,34820,30596,15661694,2019-05-24 13:21:00,1,type1
cash-in,34820,97603,15661694,2019-06-12 10:09:00,1,type1
cash-in,34820,53550,15661694,2019-05-20 15:36:00,1,type1
cash-in,34820,67594,15661694,2019-06-04 10:16:00,1,type1
cash-in,34820,65849,15661694,2019-07-10 12:28:00,1,type1
cash-in,34820,56027,15661694,2019-04-14 09:49:00,1,type1
cash-in,34820,9677,15661694,2019-07-08 11:55:00,1,type1
cash-in,34820,96205,15661694,2019-06-22 15:15:00,1,type1
cash-in,34820,70501,15661694,2019-07-06 13:04:00,1,type1
cash-in,34820,84756,15661694,2019-04-25 09:59:00,1,type1
cash-in,34820,96667,15661694,2019-07-17 09:43:00,1,type1
cash-in,34820,13366,15661694,2019-07-17 10:01:00,1,type1
cash-in,34820,37714,15661694,2019-06-24 09:16:00,1,type1
cash-in,34820,37949,15661694,2019-06-02 15:44:00,1,type1
cash-in,34820,13933,15661694,2019-03-31 10:24:00,1,type1
cash-in,34820,84679,15661695,2019-04-01 10:54:00,1,type1
cash-in,34820,27599,15661695,2019-07-15 14:55:00,1,type1
cash-in,34820,51379,15661695,2019-04-29 10:59:00,1,type1
cash-in,34820,68293,15661695,2019-03-29 12:22:00,1,type1
cash-in,34820,73379,15661695,2019-03-22 10:10:00,1,type1
cash-in,34820,78323,15661695,2019-05-15 10:57:00,1,type1
cash-in,34820,1386,15661695,2019-04-06 08:13:00,1,type1
cash-in,66019,93748,21817829,2019-07-09 15:04:00,1,type1
cash-in,66019,36143,21817829,2019-07-03 10:42:00,1,type1
cash-in,66019,81456,21817829,2019-03-11 08:28:00,1,type1
cash-in,66019,196,21817829,2019-03-12 13:52:00,1,type1
cash-in,66019,6781,21817829,2019-05-22 11:15:00,1,type1
cash-in,66019,48358,21817829,2019-06-24 15:48:00,1,type1
cash-in,66019,77203,21817829,2019-06-11 13:19:00,1,type1
cash-in,66019,32036,21817829,2019-05-30 14:51:00,1,type1
cash-in,66019,30294,21817829,2019-06-20 14:21:00,1,type1
cash-in,66019,38567,21817829,2019-04-04 12:29:00,1,type1
cash-in,66019,74907,21817829,2019-05-07 14:07:00,1,type1
cash-in,66019,16349,21817829,2019-04-13 08:32:00,1,type1
cash-in,66019,52552,21817829,2019-05-11 08:42:00,1,type1
cash-in,66019,34974,21817829,2019-06-09 13:06:00,1,type1
cash-in,66019,29127,21817829,2019-06-24 08:25:00,1,type1
cash-in,66019,90077,21817829,2019-04-19 12:34:00,1,type1
cash-in,66019,56230,21817829,2019-03-19 08:05:00,1,type1
cash-in,66019,24006,21817829,2019-05-13 11:14:00,1,type1
cash-in,66019,94255,21817829,2019-04-13 13:15:00,1,type1
cash-in,66019,37176,21817829,2019-04-27 11:32:00,1,type1
cash-in,66019,31482,21817829,2019-07-20 12:34:00,1,type1
cash-in,66019,29275,21817829,2019-03-18 15:16:00,1,type1
cash-in,66019,22182,21817829,2019-05-31 09:58:00,1,type1
cash-in,66019,22313,21817829,2019-06-08 13:21:00,1,type1
cash-in,66019,17590,21817829,2019-04-18 10:11:00,1,type1
cash-in,66019,24769,21817830,2019-03-11 12:01:00,1,type1
cash-in,66019,85233,21817830,2019-05-09 13:39:00,1,type1
cash-in,66019,51356,21817830,2019-03-22 13:04:00,1,type1
cash-in,98182,81386,63564325,2019-07-06 14:01:00,1,type1
cash-in,98182,36530,63564325,2019-05-27 12:20:00,1,type1
cash-in,98182,93138,63564325,2019-04-04 15:26:00,1,type1
cash-in,98182,3646,63564325,2019-05-04 09:34:00,1,type1
cash-in,98182,49338,63564325,2019-03-11 13:18:00,1,type1
cash-in,98182,17404,63564325,2019-05-22 08:07:00,1,type1
cash-in,98182,59098,63564325,2019-05-24 13:08:00,1,type1
cash-in,98182,93061,63564325,2019-03-23 08:40:00,1,type1
cash-in,98182,58994,63564326,2019-05-15 11:12:00,1,type1
cash-in,98182,63889,63564326,2019-06-15 12:14:00,1,type1
cash-in,98182,47038,63564326,2019-06-15 11:20:00,1,type1
cash-in,98182,60023,63564326,2019-05-11 11:05:00,1,type1
cash-in,98182,22000,63564326,2019-03-26 14:49:00,1,type1
cash-in,98182,60018,63564326,2019-04-07 12:47:00,1,type1
cash-in,98182,50295,63564326,2019-05-10 14:47:00,1,type1
cash-in,87099,92045,73015667,2019-06-12 15:25:00,1,type1
cash-in,87099,6719,73015667,2019-05-12 14:04:00,1,type1
cash-in,87099,63065,73015668,2019-04-08 14:57:00,1,type1
cash-in,34867,52379,52469012,2019-06-27 10:44:00,1,type1
cash-in,34867,20868,52469012,2019-06-07 08:30:00,1,type1
cash-in,34867,64579,52469012,2019-03-22 09:46:00,1,type1
cash-in,34867,7254,52469012,2019-03-06 11:58:00,1,type1
cash-in,34867,15666,52469012,2019-05-22 09:06:00,1,type1
cash-in,34867,70815,52469012,2019-06-07 11:26:00,1,type1
cash-in,34867,47640,52469012,2019-06-22 09:34:00,1,type1
cash-in,34867,99314,52469012,2019-05-27 08:30:00,1,type1
cash-in,34867,77585,52469013,2019-07-01 13:06:00,1,type1
cash-in,34867,5424,52469013,2019-03-21 13:27:00,1,type1
cash-in,34867,85817,52469013,2019-06-15 13:13:00,1,type1
cash-in,34867,36188,52469013,2019-06-06 08:30:00,1,type1
cash-in,34867,42248,52469013,2019-04-24 11:47:00,1,type1
cash-in,5775,92321,6669192,2019-06-14 13:25:00,1,type1
cash-in,5775,54908,6669192,2019-04-25 15:17:00,1,type1
cash-in,5775,14502,6669192,2019-06-20 11:32:00,1,type1
cash-in,5775,73393,6669192,2019-04-18 08:00:00,1,type1
cash-in,5775,71246,6669192,2019-04-20 12:22:00,1,type1
cash-in,5775,2624,6669192,2019-06-13 09:48:00,1,type1
cash-in,5775,70966,6669192,2019-05-13 11:34:00,1,type1
cash-in,5775,38471,6669192,2019-05-14 13:05:00,1,type1
cash-in,5775,7659,6669192,2019-06-24 12:37:00,1,type1
cash-in,5775,94433,6669192,2019-05-20 11:00:00,1,type1
cash-in,5775,44270,6669192,2019-02-20 10:05:00,1,type1
cash-in,5775,49425,6669192,2019-05-13 12:35:00,1,type1
cash-in,5775,79873,6669192,2019-07-19 11:14:00,1,type1
cash-in,5775,78290,6669192,2019-06-16 15:28:00,1,type1
cash-in,5775,23937,6669192,2019-05-25 08:55:00,1,type1
cash-in,5775,33459,6669192,2019-05-31 11:36:00,1,type1
cash-in,5775,77598,6669192,2019-05-22 08:36:00,1,type1
cash-in,5775,56198,6669192,2019-06-19 08:46:00,1,type1
cash-in,5775,16045,6669192,2019-04-18 13:02:00,1,type1
cash-in,5775,41280,6669192,2019-03-17 08:26:00,1,type1
cash-in,5775,661,6669192,2019-07-08 09:13:00,1,type1
cash-in,5775,3093,6669192,2019-03-30 14:32:00,1,type1
cash-in,5775,20522,6669192,2019-06-01 15:56:00,1,type1
cash-in,5775,67713,6669192,2019-03-15 12:59:00,1,type1
cash-in,5775,75380,6669192,2019-05-31 14:58:00,1,type1
cash-in,5775,10605,6669193,2019-03-12 13:27:00,1,type1
cash-in,5775,73782,6669193,2019-07-17 08:31:00,1,type1
cash-in,5775,28808,6669193,2019-05-16 09:11:00,1,type1
cash-in,90112,19014,20888192,2019-04-11 11:39:00,1,type1
cash-in,90112,59291,20888192,2019-03-09 13:02:00,1,type1
cash-in,90112,69853,20888192,2019-06-09 10:56:00,1,type1
cash-in,90112,21673,20888192,2019-03-06 12:42:00,1,type1
cash-in,90112,71496,20888192,2019-07-14 11:49:00,1,type1
cash-in,90112,13894,20888192,2019-04-19 08:44:00,1,type1
cash-in,90112,84101,20888192,2019-06-08 13:35:00,1,type1
cash-in,90112,89518,20888192,2019-04-30 09:09:00,1,type1
cash-in,90112,50700,20888192,2019-03-07 10:37:00,1,type1
cash-in,90112,74161,20888192,2019-06-22 13:03:00,1,type1
cash-in,90112,3646,20888192,2019-04-20 11:20:00,1,type1
cash-in,90112,53162,20888192,2019-05-14 14:31:00,1,type1
cash-in,90112,6398,20888192,2019-03-02 09:20:00,1,type1
cash-in,90112,77382,20888192,2019-04-03 13:04:00,1,type1
cash-in,90112,33681,20888192,2019-03-28 15:15:00,1,type1
cash-in,90112,21975,20888192,2019-03-21 13:27:00,1,type1
cash-in,90112,27851,20888192,2019-05-22 14:11:00,1,type1
cash-in,90112,91705,20888192,2019-03-10 11:46:00,1,type1
cash-in,90112,17476,20888192,2019-05-07 09:49:00,1,type1
cash-in,90112,20067,20888192,2019-04-25 09:43:00,1,type1
cash-in,90112,60544,20888192,2019-05-15 11:17:00,1,type1
cash-in,90112,95528,20888192,2019-06-28 10:02:00,1,type1
cash-in,90112,75260,20888192,2019-06-03 12:19:00,1,type1
cash-in,90112,19186,20888192,2019-03-26 09:32:00,1,type1
cash-in,90112,30083,20888192,2019-05-06 15:58:00,1,type1
cash-in,90112,78454,20888192,2019-05-05 15:45:00,1,type1
cash-in,90112,14206,20888192,2019-05-30 15:17:00,1,type1
cash-in,90112,65622,20888193,2019-04-09 13:07:00,1,type1
cash-in,90112,31492,20888193,2019-04-26 08:09:00,1,type1
cash-in,2083,37128,207749862,2019-04-26 08:44:00,1,type1
cash-in,2083,27350,207749863,2019-03-23 13:13:00,1,type1
cash-in,2083,44424,207749863,2019-06-08 11:44:00,1,type1
cash-in,89943,79309,27024753,2019-04-19 11:47:00,1,type1
cash-in,89943,86905,27024753,2019-02-26 09:45:00,1,type1
cash-in,89943,65010,27024753,2019-03-09 14:16:00,1,type1
cash-in,89943,72462,27024753,2019-06-20 13:15:00,1,type1
cash-in,89943,76010,27024753,2019-04-18 15:30:00,1,type1
cash-in,89943,14985,27024753,2019-03-18 14:04:00,1,type1
cash-in,89943,51774,27024753,2019-03-28 09:57:00,1,type1
cash-in,89943,46343,27024753,2019-05-13 12:23:00,1,type1
cash-in,89943,22393,27024753,2019-06-25 08:12:00,1,type1
cash-in,89943,28466,27024753,2019-07-02 09:39:00,1,type1
cash-in,89943,9190,27024753,2019-03-22 14:51:00,1,type1
cash-in,89943,5485,27024753,2019-06-23 13:43:00,1,type1
cash-in,89943,65497,27024753,2019-04-16 08:45:00,1,type1
cash-in,89943,41940,27024753,2019-06-07 08:41:00,1,type1
cash-in,89943,74386,27024753,2019-03-19 15:58:00,1,type1
cash-in,89943,89530,27024753,2019-03-16 13:29:00,1,type1
cash-in,89943,37556,27024753,2019-05-12 15:07:00,1,type1
cash-in,89943,52763,27024753,2019-05-13 11:23:00,1,type1
cash-in,89943,5807,27024753,2019-04-11 12:55:00,1,type1
cash-in,89943,18168,27024753,2019-02-22 15:22:00,1,type1
cash-in,89943,90790,27024753,2019-06-28 08:59:00,1,type1
cash-in,89943,45246,27024753,2019-03-03 12:08:00,1,type1
cash-in,89943,20698,27024753,2019-06-29 13:13:00,1,type1
cash-in,89943,93101,27024754,2019-06-09 09:14:00,1,type1
cash-in,47390,17139,14852793,2019-07-18 12:58:00,1,type1
cash-in,47390,86430,14852793,2019-06-25 10:10:00,1,type1
cash-in,47390,48181,14852793,2019-06-08 14:22:00,1,type1
cash-in,47390,76893,14852793,2019-07-11 10:29:00,1,type1
cash-in,47390,91983,14852793,2019-04-22 15:04:00,1,type1
cash-in,47390,93291,14852793,2019-07-05 08:21:00,1,type1
cash-in,47390,60124,14852793,2019-06-15 11:29:00,1,type1
cash-in,47390,49748,14852793,2019-03-06 12:55:00,1,type1
cash-in,47390,33684,14852793,2019-06-08 15:38:00,1,type1
cash-in,47390,45545,14852793,2019-04-06 15:29:00,1,type1
cash-in,47390,97176,14852793,2019-04-11 10:52:00,1,type1
cash-in,47390,44779,14852793,2019-06-06 11:09:00,1,type1
cash-in,47390,93048,14852793,2019-05-13 09:24:00,1,type1
cash-in,47390,38900,14852793,2019-07-06 15:47:00,1,type1
cash-in,47390,3367,14852793,2019-04-17 14:23:00,1,type1
cash-in,47390,94460,14852793,2019-06-14 12:08:00,1,type1
cash-in,47390,59364,14852794,2019-06-05 15:11:00,1,type1
cash-in,47390,5549,14852794,2019-06-06 10:14:00,1,type1
cash-in,47390,51314,14852794,2019-07-20 13:14:00,1,type1
cash-in,47390,25971,14852794,2019-04-12 15:23:00,1,type1
cash-in,47390,85383,14852794,2019-04-28 09:48:00,1,type1
cash-in,47390,83221,14852794,2019-04-02 11:15:00,1,type1
cash-in,47390,57669,14852794,2019-07-14 09:44:00,1,type1
cash-in,47390,13988,14852794,2019-03-23 09:01:00,1,type1
cash-in,47390,42713,14852794,2019-02-22 15:25:00,1,type1
cash-in,43957,1408,25097654,2019-07-15 12:08:00,1,type1
cash-in,43957,85994,25097655,2019-05-15 10:04:00,1,type1
cash-in,43957,67112,25097655,2019-06-02 10:16:00,1,type1
cash-in,43957,46210,25097655,2019-04-05 10:45:00,1,type1
cash-in,43957,68503,25097655,2019-03-26 13:25:00,1,type1
cash-in,43957,75513,25097655,2019-07-14 08:43:00,1,type1
cash-in,43957,24806,25097655,2019-05-08 10:25:00,1,type1
cash-in,43957,39128,25097655,2019-02-27 12:25:00,1,type1
cash-in,43957,87300,25097655,2019-05-26 11:23:00,1,type1
cash-in,43957,85187,25097655,2019-06-23 15:35:00,1,type1
cash-in,43957,60024,25097655,2019-05-20 13:14:00,1,type1
cash-in,43957,7354,25097655,2019-05-07 10:57:00,1,type1
cash-in,43957,5127,25097655,2019-06-06 11:14:00,1,type1
cash-in,43957,68641,25097655,2019-06-14 15:02:00,1,type1
cash-in,43957,11451,25097655,2019-05-27 08:29:00,1,type1
cash-in,43957,2744,25097655,2019-04-25 10:14:00,1,type1
cash-in,43957,95429,25097655,2019-06-09 11:08:00,1,type1
cash-in,43957,27634,25097655,2019-06-15 09:04:00,1,type1
cash-in,43957,96213,25097655,2019-04-19 08:09:00,1,type1
cash-in,43957,75147,25097655,2019-05-19 10:47:00,1,type1
cash-in,43957,74512,25097655,2019-04-22 12:34:00,1,type1
cash-in,43957,58597,25097655,2019-04-07 13:53:00,1,type1
cash-in,43957,98852,25097655,2019-04-19 14:20:00,1,type1
cash-in,43957,41925,25097655,2019-06-01 12:04:00,1,type1
cash-in,43957,72373,25097655,2019-06-24 13:39:00,1,type1
cash-in,43957,7099,25097655,2019-05-01 12:04:00,1,type1
cash-in,43957,49089,25097655,2019-02-26 08:23:00,1,type1
cash-in,43957,63966,25097655,2019-03-07 11:24:00,1,type1
cash-in,75238,68882,39495074,2019-05-21 12:02:00,1,type1
cash-in,75238,97904,39495074,2019-04-05 13:12:00,1,type1
cash-in,75238,32377,39495074,2019-04-07 11:28:00,1,type1
cash-in,75238,99874,39495074,2019-04-16 12:47:00,1,type1
cash-in,75238,82913,39495074,2019-06-22 14:46:00,1,type1
cash-in,75238,79927,39495074,2019-02-20 09:17:00,1,type1
cash-in,75238,81003,39495074,2019-03-04 14:18:00,1,type1
cash-in,75238,61370,39495074,2019-04-02 12:43:00,1,type1
cash-in,75238,8106,39495074,2019-04-04 10:31:00,1,type1
cash-in,75238,99620,39495074,2019-07-19 14:31:00,1,type1
cash-in,75238,29518,39495074,2019-03-17 08:57:00,1,type1
cash-in,75238,46312,39495074,2019-03-17 10:30:00,1,type1
cash-in,75238,90713,39495074,2019-07-02 15:45:00,1,type1
cash-in,75238,84460,39495074,2019-04-15 15:20:00,1,type1
cash-in,75238,95853,39495074,2019-04-12 12:06:00,1,type1
cash-in,75238,70512,39495074,2019-03-04 12:39:00,1,type1
cash-in,75238,22741,39495074,2019-04-11 14:29:00,1,type1
cash-in,75238,71502,39495074,2019-05-15 10:17:00,1,type1
cash-in,75238,28812,39495074,2019-03-20 12:02:00,1,type1
cash-in,75238,87815,39495074,2019-03-26 14:36:00,1,type1
cash-in,75238,34566,39495074,2019-06-08 15:38:00,1,type1
cash-in,75238,4226,39495074,2019-07-02 15:36:00,1,type1
cash-in,15842,99501,23704401,2019-04-13 08:05:00,1,type1
cash-in,15842,98821,23704401,2019-07-09 14:49:00,1,type1
cash-in,15842,12768,23704401,2019-05-15 09:56:00,1,type1
cash-in,15842,96636,23704401,2019-06-11 11:56:00,1,type1
cash-in,15842,32259,23704401,2019-04-11 14:52:00,1,type1
cash-in,15842,55315,23704402,2019-06-02 12:43:00,1,type1
cash-in,15842,26713,23704402,2019-05-06 12:47:00,1,type1
cash-in,15842,27145,23704402,2019-02-28 10:51:00,1,type1
cash-in,25283,77948,39118776,2019-06-17 12:52:00,1,type1
cash-in,25283,48983,39118776,2019-04-17 09:03:00,1,type1
cash-in,25283,90857,39118777,2019-05-23 10:30:00,1,type1
cash-in,43979,39201,14731247,2019-02-26 11:46:00,1,type1
cash-in,43979,1999,14731247,2019-06-30 15:46:00,1,type1
cash-in,43979,92317,14731247,2019-04-17 11:11:00,1,type1
cash-in,43979,71549,14731247,2019-05-26 14:59:00,1,type1
cash-in,43979,17194,14731247,2019-04-24 11:32:00,1,type1
cash-in,43979,25387,14731247,2019-04-12 15:26:00,1,type1
cash-in,43979,26663,14731247,2019-07-16 12:08:00,1,type1
cash-in,43979,71326,14731247,2019-04-27 08:07:00,1,type1
cash-in,43979,67029,14731247,2019-07-17 12:44:00,1,type1
cash-in,43979,904,14731247,2019-06-18 14:43:00,1,type1
cash-in,43979,1627,14731247,2019-06-18 15:43:00,1,type1
cash-in,43979,12419,14731247,2019-04-17 15:50:00,1,type1
cash-in,43979,7390,14731247,2019-05-07 12:32:00,1,type1
cash-in,43979,28374,14731247,2019-06-24 10:45:00,1,type1
cash-in,43979,18861,14731247,2019-07-04 11:53:00,1,type1
cash-in,43979,97412,14731247,2019-03-15 09:46:00,1,type1
cash-in,43979,3731,14731247,2019-07-17 15:26:00,1,type1
cash-in,43979,47995,14731247,2019-03-19 14:07:00,1,type1
cash-in,43979,55808,14731247,2019-06-03 15:15:00,1,type1
cash-in,43979,81052,14731248,2019-06-21 09:46:00,1,type1
cash-in,43979,28967,14731248,2019-06-07 08:14:00,1,type1
cash-in,88716,54476,59330394,2019-05-06 10:23:00,1,type1
cash-in,88716,9612,59330394,2019-03-16 09:28:00,1,type1
cash-in,88716,38749,59330394,2019-06-24 13:51:00,1,type1
cash-in,88716,15839,59330395,2019-03-01 12:35:00,1,type1
cash-in,88716,22627,59330395,2019-04-10 15:11:00,1,type1
cash-in,88716,10502,59330395,2019-03-29 10:50:00,1,type1
cash-in,88716,12520,59330395,2019-03-26 12:03:00,1,type1
cash-in,88716,46383,59330395,2019-04-11 11:37:00,1,type1
